Date,High,Low,Open,Close,Volume,Adj Close
2009-11-30,7.20285701751709,7.098928928375244,7.182499885559082,7.13964319229126,424858000,6.139399528503418
2009-12-01,7.241786003112793,7.0296430587768555,7.2228569984436035,7.034643173217773,465763200,6.0491108894348145
2009-12-02,7.193571090698242,6.9910712242126465,7.105713844299316,7.008213996887207,715260000,6.0263824462890625
2009-12-03,7.106429100036621,7.009643077850342,7.050714015960693,7.0171427726745605,448719600,6.034060955047607
2009-12-04,7.138570785522461,6.795713901519775,7.132143020629883,6.904285907745361,826884800,5.937015533447266
2009-12-07,6.9203572273254395,6.7385711669921875,6.904285907745361,6.748213768005371,714758800,5.802809238433838
2009-12-08,6.869643211364746,6.739285945892334,6.762856960296631,6.781071186065674,690398800,5.831062316894531
2009-12-09,7.07714319229126,6.796785831451416,6.8314290046691895,7.064286231994629,684782000,6.0746002197265625
2009-12-10,7.132143020629883,7.00428581237793,7.125,7.01535701751709,489669600,6.032525539398193
2009-12-11,7.0714287757873535,6.908214092254639,7.063570976257324,6.952499866485596,429774800,5.97847318649292
2009-12-14,7.0510711669921875,6.877142906188965,6.977499961853027,7.034999847412109,495790400,6.049415588378906
2009-12-15,7.053928852081299,6.902500152587891,6.993928909301758,6.934642791748047,419459600,5.963119029998779
2009-12-16,7.017857074737549,6.948214054107666,6.9678568840026855,6.965356826782227,352984800,5.989529609680176
2009-12-17,6.964285850524902,6.8214287757873535,6.937857151031494,6.852142810821533,388838800,5.892178535461426
2009-12-18,6.982142925262451,6.878571033477783,6.898929119110107,6.979642868041992,608770400,6.001814365386963
2009-12-21,7.1339287757873535,6.988214015960693,7.001786231994629,7.0796427726745605,611906400,6.08780574798584
2009-12-22,7.173213958740234,7.09499979019165,7.122857093811035,7.15571403503418,349515600,6.153219223022461
2009-12-23,7.2278571128845215,7.171785831451416,7.185713768005371,7.2178568840026855,345525600,6.206654071807861
2009-12-24,7.476786136627197,7.262499809265137,7.2696428298950195,7.465713977813721,500889200,6.419788360595703
2009-12-28,7.64107084274292,7.4860711097717285,7.561429023742676,7.557499885559082,644565600,6.498715400695801
2009-12-29,7.597143173217773,7.4546427726745605,7.593928813934326,7.4678568840026855,445205600,6.421630859375
2009-12-30,7.5714287757873535,7.439642906188965,7.458213806152344,7.558570861816406,412084400,6.499635696411133
2009-12-31,7.619643211364746,7.519999980926514,7.611785888671875,7.526071071624756,352410800,6.471690654754639
2010-01-04,7.660714149475098,7.585000038146973,7.622499942779541,7.643214225769043,493729600,6.572422027587891
2010-01-05,7.699643135070801,7.6160712242126465,7.664286136627197,7.656428813934326,601904800,6.583784103393555
2010-01-06,7.68678617477417,7.526785850524902,7.656428813934326,7.534643173217773,552160000,6.479060649871826
2010-01-07,7.5714287757873535,7.466071128845215,7.5625,7.520713806152344,477131200,6.4670820236206055
2010-01-08,7.5714287757873535,7.466429233551025,7.510714054107666,7.570713996887207,447610800,6.510077953338623
2010-01-11,7.607142925262451,7.444643020629883,7.599999904632568,7.503929138183594,462229600,6.45265007019043
2010-01-12,7.491786003112793,7.372142791748047,7.471070766448975,7.4185709953308105,594459600,6.379251480102539
2010-01-13,7.533214092254639,7.289286136627197,7.423929214477539,7.523213863372803,605892000,6.469232082366943
2010-01-14,7.5164289474487305,7.465000152587891,7.503929138183594,7.479642868041992,432894000,6.431765556335449
2010-01-15,7.557143211364746,7.352499961853027,7.533214092254639,7.354642868041992,594067600,6.324278831481934
2010-01-19,7.685357093811035,7.401429176330566,7.440357208251953,7.679999828338623,730007600,6.604053974151611
2010-01-20,7.698214054107666,7.482142925262451,7.675356864929199,7.56178617477417,612152800,6.502401828765869
2010-01-21,7.618214130401611,7.400356769561768,7.574285984039307,7.431070804595947,608154400,6.3899993896484375
2010-01-22,7.410714149475098,7.041429042816162,7.385000228881836,7.0625,881767600,6.073063850402832
2010-01-25,7.310713768005371,7.1496429443359375,7.232500076293945,7.252500057220459,1065699600,6.236445426940918
2010-01-26,7.632500171661377,7.235000133514404,7.3553571701049805,7.355000019073486,1867110000,6.324587345123291
2010-01-27,7.520713806152344,7.126070976257324,7.387499809265137,7.424285888671875,1722568400,6.384165287017822
2010-01-28,7.339285850524902,7.096428871154785,7.318929195404053,7.117499828338623,1173502400,6.120358943939209
2010-01-29,7.221428871154785,6.794642925262451,7.181428909301758,6.859285831451416,1245952400,5.898318767547607
2010-02-01,7.0,6.8321428298950195,6.870357036590576,6.9546427726745605,749876400,5.980317115783691
2010-02-02,7.0114288330078125,6.906428813934326,6.996786117553711,6.994999885559082,698342400,6.015021324157715
2010-02-03,7.150000095367432,6.943571090698242,6.9703569412231445,7.115356922149658,615328000,6.11851692199707
2010-02-04,7.0846428871154785,6.841785907745361,7.026071071624756,6.85892915725708,757652000,5.898012161254883
2010-02-05,7.0,6.816071033477783,6.879642963409424,6.980713844299316,850306800,6.002737998962402
2010-02-08,7.067142963409424,6.9285712242126465,6.98892879486084,6.932857036590576,478270800,5.961581230163574
2010-02-09,7.0535712242126465,6.955357074737549,7.014999866485596,7.006785869598389,632886800,6.025155067443848
2010-02-10,7.021429061889648,6.937857151031494,6.996070861816406,6.968571186065674,370361600,5.992293357849121
2010-02-11,7.1339287757873535,6.930714130401611,6.960000038146973,7.0953569412231445,550345600,6.101318359375
2010-02-12,7.2014288902282715,6.982142925262451,7.075356960296631,7.156428813934326,655468800,6.153834819793701
2010-02-16,7.2746429443359375,7.197143077850342,7.2121429443359375,7.264286041259766,543737600,6.246580600738525
2010-02-17,7.296785831451416,7.1735711097717285,7.292500019073486,7.23392915725708,436396800,6.220475673675537
2010-02-18,7.28178596496582,7.175714015960693,7.201070785522461,7.247499942779541,422825200,6.232145309448242
2010-02-19,7.257143020629883,7.182499885559082,7.209286212921143,7.202499866485596,415469600,6.193449974060059
2010-02-22,7.232142925262451,7.11392879486084,7.226428985595703,7.1578569412231445,390563600,6.155060768127441
2010-02-23,7.190357208251953,6.989643096923828,7.142857074737549,7.0378570556640625,575094800,6.051873683929443
2010-02-24,7.194285869598389,7.065713882446289,7.0796427726745605,7.166429042816162,460566400,6.1624345779418945
2010-02-25,7.244999885559082,7.03178596496582,7.049285888671875,7.214285850524902,665126000,6.203585624694824
2010-02-26,7.327499866485596,7.214285850524902,7.2278571128845215,7.307857036590576,507460800,6.2840471267700195
2010-03-01,7.482142925262451,7.337500095367432,7.348214149475098,7.463929176330566,550093600,6.418254375457764
2010-03-02,7.5296430587768555,7.419285774230957,7.497499942779541,7.458929061889648,566546400,6.4139533042907715
2010-03-03,7.495357036590576,7.42642879486084,7.4621429443359375,7.476070880889893,372052800,6.4286932945251465
2010-03-04,7.5328569412231445,7.451070785522461,7.474286079406738,7.525356769561768,366041200,6.471075057983398
2010-03-05,7.846428871154785,7.6653571128845215,7.67642879486084,7.819643020629883,899620400,6.724132537841797
2010-03-08,7.86035680770874,7.794642925262451,7.857500076293945,7.824285984039307,429889600,6.728126525878906
2010-03-09,8.035714149475098,7.78178596496582,7.796785831451416,7.965000152587891,920259200,6.849125385284424
2010-03-10,8.052857398986816,7.971428871154785,7.993928909301758,8.029999732971191,596218000,6.905020236968994
2010-03-11,8.053570747375488,7.975714206695557,7.996786117553711,8.053570747375488,405700400,6.92528772354126
2010-03-12,8.133213996887207,8.0625,8.120356559753418,8.092857360839844,416323600,6.959071636199951
2010-03-15,8.053570747375488,7.8660712242126465,8.049285888671875,7.994286060333252,493502800,6.874309062957764
2010-03-16,8.03499984741211,7.946785926818848,8.006428718566895,8.016071319580078,446908000,6.89304256439209
2010-03-17,8.087499618530273,7.973928928375244,8.032142639160156,8.00428581237793,450956800,6.882908821105957
2010-03-18,8.035714149475098,7.950356960296631,8.003570556640625,8.023214340209961,342109600,6.899185657501221
2010-03-19,8.044285774230957,7.901071071624756,8.028214454650879,7.9375,559445600,6.825479507446289
2010-03-22,8.071429252624512,7.862500190734863,7.873929023742676,8.026785850524902,456419600,6.902255535125732
2010-03-23,8.170714378356934,8.003570556640625,8.058570861816406,8.15571403503418,602431200,7.013120651245117
2010-03-24,8.221428871154785,8.125356674194336,8.130000114440918,8.19178581237793,597780400,7.0441389083862305
2010-03-25,8.248929023742676,8.08035659790039,8.247142791748047,8.094642639160156,542284400,6.960604667663574
2010-03-26,8.283928871154785,8.162500381469727,8.176786422729492,8.246429443359375,640875200,7.091128349304199
2010-03-29,8.352499961853027,8.272143363952637,8.321429252624512,8.299642562866211,540744400,7.136886119842529
2010-03-30,8.481429100036621,8.366070747375488,8.449999809265137,8.423213958740234,527310000,7.2431440353393555
2010-03-31,8.450357437133789,8.373571395874023,8.410357475280762,8.39285659790039,430659600,7.217040538787842
2010-04-01,8.526070594787598,8.3125,8.478928565979004,8.427499771118164,603145200,7.24683141708374
2010-04-05,8.518214225769043,8.384642601013184,8.392143249511719,8.517499923706055,684507600,7.324221611022949
2010-04-06,8.579999923706055,8.464285850524902,8.507143020629883,8.555000305175781,447017200,7.356468200683594
2010-04-07,8.640000343322754,8.523571014404297,8.555356979370117,8.592857360839844,628502000,7.389022350311279
2010-04-08,8.626428604125977,8.501428604125977,8.587142944335938,8.569643020629883,572989200,7.369059085845947
2010-04-09,8.63892936706543,8.587857246398926,8.6225004196167,8.635356903076172,334182800,7.425568580627441
2010-04-12,8.681071281433105,8.63607120513916,8.649999618530273,8.653214454650879,333026400,7.440922737121582
2010-04-13,8.671428680419922,8.61107063293457,8.637857437133789,8.65821361541748,306210800,7.445221424102783
2010-04-14,8.778928756713867,8.71678638458252,8.760000228881836,8.774642944335938,404076400,7.5453386306762695
2010-04-15,8.893928527832031,8.768214225769043,8.777856826782227,8.890000343322754,376784800,7.644536972045898
2010-04-16,8.96928596496582,8.733928680419922,8.8774995803833,8.835714340209961,750545600,7.597856044769287
2010-04-19,8.853214263916016,8.634642601013184,8.822500228881836,8.823928833007812,566924400,7.587719917297363
2010-04-20,8.901785850524902,8.677143096923828,8.876428604125977,8.735357284545898,738326400,7.511557579040527
2010-04-21,9.29464340209961,9.133213996887207,9.242856979370117,9.257857322692871,982391200,7.960855007171631
2010-04-22,9.526785850524902,9.149999618530273,9.222857475280762,9.516785621643066,793424800,8.183509826660156
2010-04-23,9.72071361541748,9.535714149475098,9.571070671081543,9.672499656677246,796955600,8.317410469055176
2010-04-26,9.730713844299316,9.578213691711426,9.710000038146973,9.625,479068800,8.276564598083496
2010-04-27,9.565713882446289,9.304286003112793,9.545356750488281,9.35857105255127,709343600,8.047463417053223
2010-04-28,9.428570747375488,9.157500267028809,9.401785850524902,9.342857360839844,758402400,8.033947944641113
2010-04-29,9.64285659790039,9.357500076293945,9.393570899963379,9.59428596496582,558840800,8.250154495239258
2010-04-30,9.663213729858398,9.321429252624512,9.618213653564453,9.3246431350708,542463600,8.01828670501709
2010-05-03,9.567143440246582,9.388570785522461,9.422857284545898,9.512499809265137,454342000,8.179824829101562
2010-05-04,9.403214454650879,9.16964340209961,9.38892936706543,9.238571166992188,723819600,7.944271087646484
2010-05-05,9.21928596496582,8.883213996887207,9.036786079406738,9.142499923706055,883103200,7.861661911010742
2010-05-06,9.223214149475098,7.1160712242126465,9.065357208251953,8.79464340209961,1285860800,7.56254243850708
2010-05-07,8.806071281433105,8.043213844299316,8.70392894744873,8.42357063293457,1676018400,7.243453025817871
2010-05-10,9.094642639160156,8.876070976257324,8.9375,9.071070671081543,984306400,7.8002400398254395
2010-05-11,9.28178596496582,8.946429252624512,8.994285583496094,9.161429405212402,848906800,7.8779377937316895
2010-05-12,9.397500038146973,9.239286422729492,9.258570671081543,9.360357284545898,654379600,8.048996925354004
2010-05-13,9.464285850524902,9.157142639160156,9.400713920593262,9.227143287658691,599712400,7.9344482421875
2010-05-14,9.15999984741211,8.910714149475098,9.1128568649292,9.0649995803833,759362800,7.795019149780273
2010-05-17,9.149286270141602,8.846785545349121,9.096428871154785,9.079285621643066,762834800,7.807303428649902
2010-05-18,9.233928680419922,8.937856674194336,9.177857398986816,9.012857437133789,782678400,7.75018310546875
2010-05-19,9.032856941223145,8.744643211364746,8.910714149475098,8.869285583496094,1025726800,7.626722812652588
2010-05-20,8.708929061889648,8.436071395874023,8.638570785522461,8.491429328918457,1282915200,7.301806449890137
2010-05-21,8.73214340209961,8.262499809265137,8.3149995803833,8.65428638458252,1223891200,7.44184684753418
2010-05-24,8.960714340209961,8.795000076293945,8.831428527832031,8.812856674194336,754238800,7.578202247619629
2010-05-25,8.812856674194336,8.470000267028809,8.548213958740234,8.757857322692871,1048006400,7.530909061431885
2010-05-26,9.004643440246582,8.70535659790039,8.931428909301758,8.71821403503418,850654000,7.496817588806152
2010-05-27,9.067500114440918,8.896785736083984,8.949999809265137,9.048213958740234,666282400,7.780587673187256
2010-05-28,9.264286041259766,9.048213958740234,9.26392936706543,9.174285888671875,815614800,7.888996124267578
2010-06-01,9.497857093811035,9.248571395874023,9.274642944335938,9.315357208251953,876472800,8.010302543640137
2010-06-02,9.45714282989502,9.297499656677246,9.447856903076172,9.426786422729492,688548000,8.106121063232422
2010-06-03,9.483928680419922,9.3003568649292,9.47071361541748,9.397143363952637,650106800,8.080631256103516
2010-06-04,9.353570938110352,9.093929290771484,9.221785545349121,9.14142894744873,758304400,7.860739707946777
2010-06-07,9.255356788635254,8.948213577270508,9.224642753601074,8.962142944335938,886942000,7.706571578979492
2010-06-08,9.064286231994629,8.773214340209961,9.044285774230957,8.904643058776855,1000770400,7.657127380371094
2010-06-09,8.996429443359375,8.660357475280762,8.981071472167969,8.685713768005371,854630000,7.468871593475342
2010-06-10,8.963570594787598,8.649999618530273,8.744285583496094,8.946785926818848,776356000,7.6933674812316895
2010-06-11,9.066429138183594,8.834643363952637,8.865357398986816,9.053929328918457,545759200,7.785497665405273
2010-06-14,9.255356788635254,9.071785926818848,9.14142894744873,9.081428527832031,602960400,7.80914831161499
2010-06-15,9.280357360839844,9.125,9.130000114440918,9.274642944335938,585074000,7.975290775299072
2010-06-16,9.5625,9.30821418762207,9.324999809265137,9.54464340209961,783678000,8.207467079162598
2010-06-17,9.746429443359375,9.625,9.664285659790039,9.709643363952637,872855200,8.349349975585938
2010-06-18,9.821429252624512,9.693571090698242,9.723214149475098,9.788213729858398,784621600,8.416913986206055
2010-06-21,9.964642524719238,9.59749984741211,9.917499542236328,9.64892864227295,776490400,8.297140121459961
2010-06-22,9.856071472167969,9.696429252624512,9.720000267028809,9.780357360839844,717262000,8.410158157348633
2010-06-23,9.809286117553711,9.567856788635254,9.806428909301758,9.677499771118164,768457200,8.321712493896484
2010-06-24,9.757143020629883,9.574999809265137,9.678570747375488,9.60714340209961,714277200,8.261210441589355
2010-06-25,9.65250015258789,9.493213653564453,9.645000457763672,9.524999618530273,549942400,8.190573692321777
2010-06-28,9.633929252624512,9.447142601013184,9.53321361541748,9.58214282989502,584948000,8.239710807800293
2010-06-29,9.442500114440918,9.08214282989502,9.432856559753418,9.14892864227295,1133344800,7.867190837860107
2010-06-30,9.213213920593262,8.928929328918457,9.168213844299316,8.983214378356934,739452000,7.72469425201416
2010-07-01,9.100000381469727,8.686429023742676,9.08214282989502,8.874285697937012,1022896000,7.6310248374938965
2010-07-02,8.961786270141602,8.685713768005371,8.946070671081543,8.819286346435547,693842800,7.583728313446045
2010-07-06,9.028571128845215,8.791428565979004,8.964285850524902,8.879643440246582,615235600,7.635631561279297
2010-07-07,9.241786003112793,8.91964340209961,8.946070671081543,9.238213539123535,654556000,7.943967342376709
2010-07-08,9.389286041259766,9.103214263916016,9.374285697937012,9.217499732971191,738144400,7.926154136657715
2010-07-09,9.282142639160156,9.1128568649292,9.174642562866211,9.272143363952637,433322400,7.973140239715576
2010-07-12,9.351785659790039,9.102143287658691,9.233214378356934,9.188928604125977,562878400,7.901586532592773
2010-07-13,9.157142639160156,8.801071166992188,9.15428638458252,8.992856979370117,1190924000,7.7329840660095215
2010-07-14,9.135713577270508,8.89285659790039,8.906429290771484,9.026070594787598,812047600,7.761541843414307
2010-07-15,9.177499771118164,8.83214282989502,8.865357398986816,8.98035717010498,824866000,7.722235202789307
2010-07-16,9.106071472167969,8.871786117553711,9.042142868041992,8.925000190734863,1039858400,7.674635410308838
2010-07-19,8.924285888671875,8.557143211364746,8.924285888671875,8.770713806152344,1024478000,7.5419602394104
2010-07-20,9.032142639160156,8.571785926818848,8.675000190734863,8.996070861816406,1074950800,7.735744476318359
2010-07-21,9.469642639160156,9.071429252624512,9.467499732971191,9.079999923706055,1185671200,7.807919025421143
2010-07-22,9.285714149475098,9.118213653564453,9.20285701751709,9.250714302062988,645318800,7.954717636108398
2010-07-23,9.299285888671875,9.152856826782227,9.181785583496094,9.283571243286133,533388800,7.982969760894775
2010-07-26,9.289285659790039,9.20392894744873,9.285714149475098,9.260000228881836,420551600,7.962697982788086
2010-07-27,9.45714282989502,9.296428680419922,9.31678581237793,9.431428909301758,584771600,8.110115051269531
2010-07-28,9.499643325805664,9.29464340209961,9.416786193847656,9.319999694824219,519985200,8.014297485351562
2010-07-29,9.380356788635254,9.146429061889648,9.311071395874023,9.21821403503418,643806800,7.926766872406006
2010-07-30,9.274999618530273,9.103570938110352,9.13892936706543,9.1875,448210000,7.9003586769104
2010-08-02,9.378213882446289,9.272143363952637,9.30142879486084,9.351785659790039,428055600,8.041627883911133
2010-08-03,9.402142524719238,9.265000343322754,9.321785926818848,9.354642868041992,417653600,8.044085502624512
2010-08-04,9.438570976257324,9.296786308288574,9.3871431350708,9.392143249511719,420375200,8.076332092285156
2010-08-05,9.399286270141602,9.305356979370117,9.34749984741211,9.346428871154785,289097200,8.037018775939941
2010-08-06,9.338929176330566,9.201070785522461,9.277856826782227,9.288928985595703,444897600,7.987574100494385
2010-08-09,9.362500190734863,9.270357131958008,9.338570594787598,9.348214149475098,303128000,8.038554191589355
2010-08-10,9.301786422729492,9.198213577270508,9.280357360839844,9.264642715454102,451920000,7.966695308685303
2010-08-11,9.131786346435547,8.921786308288574,9.121429443359375,8.935357093811035,620054400,7.683538913726807
2010-08-12,9.039285659790039,8.789999961853027,8.810357093811035,8.992500305175781,534920400,7.732677459716797
2010-08-13,8.99571418762207,8.896071434020996,8.987500190734863,8.896429061889648,354869200,7.650067329406738
2010-08-16,8.928929328918457,8.807856559753418,8.842143058776855,8.84428596496582,318430000,7.605227470397949
2010-08-17,9.093929290771484,8.899999618530273,8.931428909301758,8.998929023742676,422640400,7.7382049560546875
2010-08-18,9.095356941223145,8.984999656677246,9.012857437133789,9.038213729858398,339696000,7.77198600769043
2010-08-19,9.052857398986816,8.881428718566895,9.029999732971191,8.924285888671875,426706000,7.674019813537598
2010-08-20,9.068571090698242,8.89285659790039,8.90678596496582,8.915714263916016,384230000,7.666648864746094
2010-08-23,9.0,8.758929252624512,8.992500305175781,8.778571128845215,414041600,7.54871940612793
2010-08-24,8.678570747375488,8.523214340209961,8.666786193847656,8.568928718566895,602565600,7.3684468269348145
2010-08-25,8.713929176330566,8.471428871154785,8.501428604125977,8.674642562866211,596867600,7.459351539611816
2010-08-26,8.776785850524902,8.581428527832031,8.766071319580078,8.581428527832031,466505200,7.379192352294922
2010-08-27,8.664643287658691,8.412857055664062,8.633929252624512,8.62928581237793,548391200,7.420347690582275
2010-08-30,8.776785850524902,8.59571361541748,8.598570823669434,8.660714149475098,383289200,7.447373390197754
2010-08-31,8.734286308288574,8.583929061889648,8.637499809265137,8.682143211364746,420786800,7.465800762176514
2010-09-01,8.980713844299316,8.795714378356934,8.838213920593262,8.940357208251953,697037600,7.687839508056641
2010-09-02,9.006071090698242,8.8774995803833,8.973570823669434,9.006071090698242,415427600,7.744345188140869
2010-09-03,9.242142677307129,9.089285850524902,9.110357284545898,9.241786003112793,520788800,7.947035789489746
2010-09-07,9.268928527832031,9.151785850524902,9.165714263916016,9.207500457763672,342557600,7.917555809020996
2010-09-08,9.442500114440918,9.253570556640625,9.277856826782227,9.390000343322754,526551200,8.07448673248291
2010-09-09,9.518570899963379,9.390000343322754,9.465714454650879,9.395357131958008,438575200,8.079092979431152
2010-09-10,9.446429252624512,9.335714340209961,9.399642944335938,9.407500267028809,387542400,8.089536666870117
2010-09-13,9.581428527832031,9.491429328918457,9.493571281433105,9.537142753601074,388780000,8.201013565063477
2010-09-14,9.613213539123535,9.482856750488281,9.507499694824219,9.57357120513916,408150400,8.232338905334473
2010-09-15,9.656429290771484,9.565713882446289,9.577500343322754,9.650713920593262,429368800,8.298676490783691
2010-09-16,9.881071090698242,9.625,9.651429176330566,9.8774995803833,652103200,8.493687629699707
2010-09-17,9.927143096923828,9.774286270141602,9.917499542236328,9.834643363952637,634477200,8.45683765411377
2010-09-20,10.135000228881836,9.851785659790039,9.859999656677246,10.115357398986816,658677600,8.698225021362305
2010-09-21,10.262499809265137,10.099642753601074,10.137857437133789,10.134642601013184,668074400,8.71480941772461
2010-09-22,10.28499984741211,10.086071014404297,10.096785545349121,10.276785850524902,585289600,8.83703899383545
2010-09-23,10.455714225769043,10.214285850524902,10.22607135772705,10.318571090698242,786116800,8.872971534729004
2010-09-24,10.483214378356934,10.376786231994629,10.432143211364746,10.4399995803833,649488000,8.977388381958008
2010-09-27,10.526070594787598,10.393214225769043,10.499285697937012,10.398571014404297,482834800,8.941760063171387
2010-09-28,10.420356750488281,9.821429252624512,10.420356750488281,10.244999885559082,1035042400,8.80970287322998
2010-09-29,10.350357055664062,10.214285850524902,10.258213996887207,10.263214111328125,469644000,8.825366020202637
2010-09-30,10.35714340209961,10.04464340209961,10.321429252624512,10.133929252624512,673391600,8.71419620513916
2010-10-01,10.234999656677246,10.048213958740234,10.219642639160156,10.09000015258789,448142800,8.67641830444336
2010-10-04,10.103570938110352,9.920356750488281,10.057143211364746,9.95142936706543,435302000,8.557262420654297
2010-10-05,10.337499618530273,10.0649995803833,10.071429252624512,10.319286346435547,501967200,8.87358283996582
2010-10-06,10.428214073181152,10.187856674194336,10.342499732971191,10.328213691711426,670868800,8.88125991821289
2010-10-07,10.374285697937012,10.246786117553711,10.369285583496094,10.329285621643066,408399600,8.882182121276855
2010-10-08,10.51785659790039,10.35714340209961,10.418213844299316,10.5024995803833,658403200,9.031128883361816
2010-10-11,10.615714073181152,10.521429061889648,10.526429176330566,10.54857063293457,427753200,9.070744514465332
2010-10-12,10.696429252624512,10.446070671081543,10.5503568649292,10.662142753601074,558544000,9.16840648651123
2010-10-13,10.784285545349121,10.70714282989502,10.721428871154785,10.71928596496582,630092400,9.217547416687012
2010-10-14,10.802499771118164,10.728570938110352,10.774642944335938,10.796786308288574,435296400,9.284189224243164
2010-10-15,11.25,10.889642715454102,10.979999542236328,11.240714073181152,922194000,9.665921211242676
2010-10-18,11.39285659790039,11.224642753601074,11.373929023742676,11.35714340209961,1093010800,9.76603889465332
2010-10-19,11.206070899963379,10.71500015258789,10.835714340209961,11.053214073181152,1232784000,9.504692077636719
2010-10-20,11.223214149475098,10.959643363952637,11.035714149475098,11.090356826782227,721624400,9.536627769470215
2010-10-21,11.240714073181152,10.95714282989502,11.15571403503418,11.054286003112793,551460000,9.505616188049316
2010-10-22,11.072856903076172,10.939286231994629,11.038213729858398,10.981071472167969,372778000,9.44265365600586
2010-10-25,11.128570556640625,11.015713691711426,11.038928985595703,11.029999732971191,392462000,9.484725952148438
2010-10-26,11.062143325805664,10.916070938110352,10.959643363952637,11.001786231994629,392929600,9.460468292236328
2010-10-27,11.067856788635254,10.914285659790039,10.987500190734863,10.993928909301758,399002800,9.453709602355957
2010-10-28,11.0,10.746429443359375,10.998213768005371,10.901429176330566,551051200,9.37416934967041
2010-10-29,10.924285888671875,10.745356559753418,10.865357398986816,10.749285697937012,430511200,9.243339538574219
2010-11-01,10.914285659790039,10.79285717010498,10.793571472167969,10.863571166992188,423889200,9.341615676879883
2010-11-02,11.078213691711426,10.964285850524902,10.964285850524902,11.04857063293457,433930000,9.500696182250977
2010-11-03,11.174285888671875,11.018928527832031,11.120356559753418,11.171428680419922,508348400,9.606341361999512
2010-11-04,11.4350004196167,11.251070976257324,11.266071319580078,11.366786003112793,642488000,9.774333953857422
2010-11-05,11.413213729858398,11.3125,11.356785774230957,11.326070785522461,361253200,9.73931884765625
2010-11-08,11.420356750488281,11.312856674194336,11.328571319580078,11.37928581237793,281758400,9.785080909729004
2010-11-09,11.475000381469727,11.23214340209961,11.466071128845215,11.28857135772705,383544000,9.707076072692871
2010-11-10,11.384642601013184,11.198213577270508,11.308570861816406,11.358214378356934,384227200,9.766962051391602
2010-11-11,11.371429443359375,11.223214149475098,11.25,11.308929443359375,361284000,9.72458267211914
2010-11-12,11.303570747375488,10.843929290771484,11.285714149475098,11.001070976257324,795846800,9.459853172302246
2010-11-15,11.090714454650879,10.938214302062988,11.01642894744873,10.965714454650879,403606000,9.429448127746582
2010-11-16,10.985713958740234,10.6899995803833,10.918571472167969,10.771071434020996,657650000,9.26207447052002
2010-11-17,10.856785774230957,10.634285926818848,10.757143020629883,10.73214340209961,479449600,9.22860050201416
2010-11-18,11.059642791748047,10.881786346435547,10.899999618530273,11.01535701751709,494491200,9.472134590148926
2010-11-19,11.014286041259766,10.901429176330566,10.998929023742676,10.954643249511719,384843200,9.419929504394531
2010-11-22,11.191429138183594,10.923929214477539,10.95285701751709,11.191429138183594,393075200,9.623539924621582
2010-11-23,11.133929252624512,10.94857120513916,11.087499618530273,11.026070594787598,519447600,9.481348037719727
2010-11-24,11.264286041259766,11.133929252624512,11.14285659790039,11.242856979370117,413725200,9.667766571044922
2010-11-26,11.346428871154785,11.17642879486084,11.204999923706055,11.25,237585600,9.673907279968262
2010-11-29,11.338570594787598,11.12071418762207,11.26785659790039,11.31678581237793,445785200,9.731335639953613
2010-11-30,11.227143287658691,11.102499961853027,11.197856903076172,11.112500190734863,501858000,9.555671691894531
2010-12-01,11.348214149475098,11.25,11.259642601013184,11.300000190734863,461750800,9.716900825500488
2010-12-02,11.39285659790039,11.246070861816406,11.340356826782227,11.362500190734863,462837200,9.770647048950195
2010-12-03,11.380356788635254,11.297857284545898,11.321785926818848,11.337142944335938,342092800,9.748838424682617
2010-12-06,11.511786460876465,11.372142791748047,11.380000114440918,11.433929443359375,448481600,9.832069396972656
2010-12-07,11.571070671081543,11.361429214477539,11.564286231994629,11.364643096923828,391454000,9.772488594055176
2010-12-08,11.46500015258789,11.325357437133789,11.415356636047363,11.464642524719238,321935600,9.858477592468262
2010-12-09,11.51785659790039,11.393570899963379,11.504643440246582,11.420000076293945,294151200,9.820090293884277
2010-12-10,11.466071128845215,11.378570556640625,11.416070938110352,11.44857120513916,262511200,9.844658851623535
2010-12-13,11.609286308288574,11.464285850524902,11.584643363952637,11.488213539123535,439815600,9.878747940063477
2010-12-14,11.519286155700684,11.39285659790039,11.490357398986816,11.438928604125977,351008000,9.836365699768066
2010-12-15,11.535714149475098,11.399642944335938,11.428570747375488,11.441429138183594,417312000,9.838518142700195
2010-12-16,11.521785736083984,11.432143211364746,11.467499732971191,11.473214149475098,322030800,9.865849494934082
2010-12-17,11.492500305175781,11.436785697937012,11.486785888671875,11.450357437133789,386929200,9.846196174621582
2010-12-20,11.54464340209961,11.365357398986816,11.485713958740234,11.507499694824219,385610400,9.895331382751465
2010-12-21,11.585356712341309,11.501786231994629,11.535714149475098,11.578571319580078,256354000,9.956446647644043
2010-12-22,11.632857322692871,11.555356979370117,11.584285736083984,11.6128568649292,265921600,9.985929489135742
2010-12-23,11.612500190734863,11.541786193847656,11.60714340209961,11.557143211364746,223157200,9.938017845153809
2010-12-27,11.622857093811035,11.482856750488281,11.530357360839844,11.59571361541748,249816000,9.971184730529785
2010-12-28,11.666428565979004,11.609286308288574,11.639642715454102,11.623929023742676,175924000,9.995452880859375
2010-12-29,11.658928871154785,11.610713958740234,11.650713920593262,11.617500305175781,163139200,9.989919662475586
